,Bacillus aerius,Bacillus hisashii,Blautia obeum,Dorea sp CAG 317,Chlamydia ibidis,Rothia sp,Dorea longicatena,Blautia producta,Blautia hansenii,Blautia wexlerae,Blautia coccoides,Bacillus thermoamylovorans,Blautia sp CAG 257,Roseburia faecis,Blautia sp N6H1 15,Weissella cibaria,Ruminococcus gnavus,Gemella sanguinis,Dorea formicigenerans,Alistipes inops,Weissella confusa,Roseburia hominis,Clostridium sp D5,Ruminococcus torques,Alistipes shahii,Gemmiger formicilis,Peptococcus niger,Tyzzerella nexilis,Eubacterium hallii,Murimonas intestini,Coprococcus comes,Coprococcus catus,Prevotella oris,Gemella haemolysans,Hungatella effluvii,Gemella morbillorum,Eubacterium sp An11,Kocuria varians,Leuconostoc lactis,Roseburia sp CAG 471,Enterococcus hirae,Roseburia sp CAG 303,Eubacterium limosum,Enterococcus asini,Hungatella hathewayi,Eubacterium eligens,Prevotella copri,Clostridium baratii,Roseburia sp CAG 309,Enterococcus avium,Coprobacter sp,Prevotella bivia,Lactococcus lactis,Clostridium celatum,Roseburia sp CAG 182,Eubacterium ramulus,Abiotrophia defectiva,Slackia exigua,Leuconostoc citreum,Lactococcus piscium,Parvimonas micra,Finegoldia magna,Clostridium sp MSTE9,Olsenella uli,Dialister invisus,Prevotella buccae,Enterococcus durans,Enterococcus faecium,Alistipes putredinis,Leuconostoc garlicum,Staphylococcus caprae,Staphylococcus aureus,Prevotella salivae,Bacteroides dorei,Clostridium butyricum,Clostridium sp chh4 2,Clostridium cadaveris,Alistipes finegoldii,Lactobacillus oris,Macrococcus caseolyticus,Clostridium sp CAG 58,Anaerostipes hadrus,Roseburia intestinalis,Ruminococcus bromii,Alistipes timonensis,Coprococcus eutactus,Kocuria kristinae,Eubacterium sp CAG 38,Anaerostipes caccae,Clostridium neonatale,Clostridium botulinum,Prevotella oulorum,Atopobium rimae,Eubacterium sp CAG 180,Staphylococcus warneri,Hafnia paralvei,Prevotella buccalis,Clostridium sp CAG 253,Enterococcus faecalis,Bacteroides faecis,Blautia hydrogenotrophica,Abiotrophia sp HMSC24B09,Prevotella colorans,Rothia mucilaginosa,Lactobacillus iners,Clostridium sp CAG 242,Clostridium disporicum,Clostridium ventriculi,Bacteroides caccae,Eubacterium sp CAG 274,Alistipes onderdonkii,Eubacterium sp CAG 251,Clostridium sporogenes,Eubacterium callanderi,Staphylococcus capitis,Staphylococcus hominis,Gemella asaccharolytica,Bacteroides nordii,Eubacterium ventriosum,Lactobacillus sakei,Bacteroides ovatus,Bacteroides clarus,Streptococcus mitis,Clostridium sp CAG 167,Roseburia inulinivorans,Eubacterium sp OM08 24,Clostridium sp CAG 299,Kingella oralis,Veillonella dispar,Streptococcus mutans,Eisenbergiella tayi,Streptococcus oralis,Enterococcus devriesei,Ruminococcus lactaris,Streptococcus sp A12,Sellimonas intestinalis,Ruminococcus callidus,Alistipes indistinctus,Atopobium deltae,Dialister sp CAG 357,Staphylococcus simulans,Robinsoniella sp RHS,Clostridium perfringens,Staphylococcus argenteus,Olsenella profusa,Bacteroides fragilis,Lactobacillus gasseri,Faecalicatena orotica,Lactobacillus mucosae,Veillonella atypica,Streptococcus peroris,Streptococcus sp M334,Romboutsia ilealis,Lactobacillus reuteri,Enterococcus gallinarum,Lactobacillus ruminis,Lactobacillus rogosae,Veillonella rogosae,Clostridium sp 7 2 43FAA,Bacteroides vulgatus,Butyrivibrio crossotus,Veillonella parvula,Bacteroides plebeius,Pediococcus pentosaceus,Prevotella sp CAG 891,Selenomonas noxia,Atopobium minutum,Enterococcus raffinosus,Bacteroides sartorii,Prevotella timonensis,Bacteroides uniformis,Bacteroides eggerthii,Neisseria cinerea,Streptococcus urinalis,Dialister pneumosintes,Streptococcus pyogenes,Megasphaera elsdenii,Lactobacillus pentosus,Streptococcus infantis,Streptococcus sobrinus,Pediococcus acidilactici,Streptococcus sp SK643,Coprobacter secundus,Ruminococcus sp CAG 403,Parvimonas sp KA00067,Lactobacillus jensenii,Pantoea brenneri,Atopobium parvulum,Eubacterium maltosivorans,Prevotella sp CAG 1185,Bacteroides coprocola,Pantoea dispersa,Megamonas funiformis,Catabacter hongkongensis,Enterococcus malodoratus,Candida albicans,Prevotella sp CAG 1031,Streptococcus gordonii,Streptococcus sp F0442,Stomatobaculum longum,Bacteroides stercoris,Peptoniphilus coxii,Bacteroides finegoldii,Oscillibacter sp 57 20,Dolosigranulum pigrum,Streptococcus sanguinis,Lactobacillus rhamnosus,Peptoniphilus harei,Bacteroides sp CAG 443,Leuconostoc mesenteroides,Veillonella infantium,Lactobacillus vaginalis,Bacteroides salyersiae,Micrococcus luteus,Staphylococcus epidermidis,Veillonella seminalis,Lachnospira pectinoschiza,Staphylococcus lugdunensis,Streptococcus cristatus,Lactobacillus fermentum,Lactobacillus crispatus,Lactococcus raffinolactis,Lactobacillus johnsonii,Neisseria subflava,Neisseria perflava,Clostridium bolteae CAG 59,Streptococcus australis,Clostridium bolteae,Ruminococcus bicirculans,Bacteroides sp CAG 927,Clostridium paraputrificum,Veillonella rodentium,Megamonas hypermegale,Flavonifractor plautii,Lactobacillus farciminis,Granulicatella elegans,Ruminococcus obeum CAG 39,Bacteroides coprophilus,Streptococcus agalactiae,Paraprevotella clara,Streptococcus sp HPH0090,Megasphaera sp DISK 18,Enterococcus casseliflavus,Clostridium scindens,Anaerotruncus sp CAG 528,Veillonella sp CAG 933,Lactobacillus helveticus,Streptococcus pneumoniae,Eggerthella lenta,Staphylococcus haemolyticus,Lactobacillus salivarius,Proteus hauseri,Streptococcus salivarius,Anaerococcus octavius,Clostridium lavalense,Clostridium symbiosum,Oscillibacter sp CAG 241,Clostridium citroniae,Neisseria flavescens,Streptococcus lutetiensis,Selenomonas artemidis,Lactobacillus paragasseri,Actinomyces oris,Bacteroides massiliensis,Clostridium aldenense,Butyricimonas virosa,Eubacterium dolichum CAG 375,Coprobacter fastidiosus,Anaeroglobus geminatus,Enorma massiliensis,Megasphaera sp MJR8396C,Bacteroides oleiciplenus,Anaerotruncus colihominis,Lactobacillus acidophilus,Veillonella sp T11011 6,Enterococcus sp 3H8 DIV0648,Lactobacillus delbrueckii,Fructobacillus fructosus,Anaerococcus vaginalis,Dielma fastidiosa,Streptococcus infantarius,Bacteroides intestinalis,Clostridium hylemonae,Mitsuokella multacida,Lactobacillus taiwanensis,Lactonifactor longoviformis,Streptococcus gallolyticus,Dermabacter hominis,Candida parapsilosis,Olsenella scatoligenes,Actinomyces neuii,Dysgonomonas sp 37 18,Micrococcus aloeverae,Bacteroides xylanisolvens,Streptococcus vestibularis,Bacteroides faecis CAG 32,Proteus mirabilis,Veillonella tobetsuensis,Lactobacillus coryniformis,Streptococcus thermophilus,Streptococcus pasteurianus,Anaerofustis stercorihominis,Streptococcus sp HMSC067H01,Bacteroides galacturonicus,Odoribacter splanchnicus,Peptoniphilus sp BV3C26,Absiella dolichum,Streptococcus sp HMSC071D03,Streptococcus sp HMSC070B10,Streptococcus parasanguinis,Anaerocolumna aminovalerica,Serratia marcescens,Parabacteroides merdae,Christensenella minuta,Porphyromonas somerae,Butyricicoccus pullicaecorum,Turicimonas muris,Fusobacterium varium,Peptoniphilus lacrimalis,Anaerococcus lactolyticus,Eisenbergiella massiliensis,Bacteroides stercorirosoris,Scardovia wiggsiae,Bacteroides thetaiotaomicron,Actinomyces sp ICM47,Streptococcus sp NLAE zl C503,Anaerotignum lactatifermentans,Clostridium asparagiforme,Megasphaera micronuciformis,Bacteroides cellulosilyticus,Parabacteroides gordonii,Lachnoclostridium sp An14,Streptococcus anginosus group,Butyribacterium methylotrophicum,Actinomyces radingae,Serratia liquefaciens,Leuconostoc pseudomesenteroides,Bulleidia extructa,Actinomyces viscosus,Parabacteroides johnsonii,Lachnoclostridium sp An118,Actinomyces johnsonii,Paraprevotella xylaniphila,Lautropia mirabilis,Lachnoclostridium sp An138,Megamonas funiformis CAG 377,Barnesiella intestinihominis,Streptococcus pseudopneumoniae,Actinomyces europaeus,Trueperella bernardiae,Peptoniphilus sp HMSC062D09,Clostridioides difficile,Faecalibacterium prausnitzii,Clostridium saccharolyticum,Varibaculum cambriense,Clostridium clostridioforme,Morganella morganii,Streptococcus salivarius CAG 79,Fusobacterium nucleatum,Actinomyces sp S6 Spd3,Yersinia enterocolitica,Cellulosilyticum lentocellum,Butyricimonas synergistica,Actinomyces turicensis,Actinotignum schaalii,Actinomyces sp HPA0247,Agathobaculum butyriciproducens,Actinomyces naeslundii,Slackia isoflavoniconvertens,Parabacteroides sp CAG 409,Parabacteroides distasonis,Sutterella parvirubra,Actinotignum timonense,Haemophilus sputorum,Kosakonia cowanii,Collinsella stercoris,Parabacteroides goldsteinii,Gordonibacter pamelaeae,Fusobacterium mortiferum,Pseudoramibacter alactolyticus,Neisseria sp oral taxon 014,[Collinsella] massiliensis,Enterorhabdus caecimuris,Monoglobus pectinilyticus,Actinomyces radicidentis,Holdemania filiformis,Actinomyces massiliensis,Escherichia coli,Clostridium leptum,Selenomonas sp oral taxon 892,Actinomyces graevenitzii,Actinomyces urogenitalis,Actinomyces odontolyticus,Intestinibacter bartlettii,Klebsiella oxytoca,Haemophilus pittmaniae,Fusicatenibacter saccharivorans,Asaccharobacter celatus,Gardnerella vaginalis,Actinomyces sp HMSC035G02,Ruthenibacterium lactatiformans,Eubacterium siraeum,Eubacterium rectale,Collinsella aerofaciens,Porphyromonas sp HMSC065F10,Collinsella intestinalis,Holdemanella biformis,Citrobacter koseri,Lachnoanaerobaculum saburreum,Solobacterium moorei,Paeniclostridium sordellii,Negativicoccus succinicivorans,Pseudoflavonifractor sp An184,Klebsiella aerogenes,Citrobacter braakii,Klebsiella variicola,Actinobaculum massiliense,Porphyromonas asaccharolytica,Adlercreutzia equolifaciens,Turicibacter sanguinis,Haemophilus sp HMSC71H05,Citrobacter youngae,Haemophilus haemolyticus,Citrobacter farmeri,Escherichia albertii,Klebsiella pneumoniae,Citrobacter freundii,Terrisporobacter othiniensis,Acidaminococcus intestini,Erysipelothrix larvae,Raoultella planticola,Akkermansia muciniphila,Kluyvera intestini,Escherichia marmotae,Saccharomyces cerevisiae,Bifidobacterium breve,Anaeromassilibacillus sp An250,Actinomyces sp oral taxon 170,Corynebacterium durum,Peptostreptococcus stomatis,Actinomyces sp oral taxon 181,Enterobacter sp FS01,Aeriscardovia aeriphila,Cutibacterium acnes,Citrobacter werkmanii,Haemophilus parainfluenzae,Citrobacter pasteurii,Citrobacter sp MGH106,Bifidobacterium longum,Alloscardovia omnicolens,Mycobacterium lepraemurium,Succinatimonas hippei,Bilophila wadsworthia,Cutibacterium avidum,Faecalitalea cylindroides,Vibrionimonas magnilacihabitans,Faecalicoccus pleomorphus,Corynebacterium xerosis,Peptostreptococcus anaerobius,Klebsiella michiganensis,Parascardovia denticolens,Bifidobacterium bifidum,Bifidobacterium dentium,Denitrobacterium detoxificans,Bifidobacterium animalis,Citrobacter amalonaticus,Desulfovibrio piger,Bifidobacterium pullorum,Corynebacterium accolens,Coprobacillus cateniformis,Lawsonibacter asaccharolyticus,Clostridium methylpentosum,Corynebacterium simulans,Citrobacter portucalensis,Corynebacterium variabile,Raoultella ornithinolytica,Klebsiella quasipneumoniae,Atlantibacter hermannii,Bifidobacterium scardovii,Bifidobacterium angulatum,Bifidobacterium saeculare,Campylobacter jejuni,Catenibacterium mitsuokai,Bifidobacterium gallinarum,Corynebacterium amycolatum,Cutibacterium granulosum,Bifidobacterium catenulatum,Haemophilus paraphrohaemolyticus,Campylobacter concisus,Ruminococcaceae bacterium D16,Intestinimonas butyriciproducens,Campylobacter gracilis,Clostridium innocuum,Bifidobacterium adolescentis,Bifidobacterium pseudolongum,Clostridium cocleatum,Corynebacterium testudinoris,Enterobacter cloacae complex,Clostridium spiroforme,Mogibacterium timidum,Parasutterella excrementihominis,Phascolarctobacterium faecium,Corynebacterium kroppenstedtii,Mogibacterium diversum,Bifidobacterium kashiwanohense,Methanobrevibacter smithii,Pseudescherichia vulneris,Cellulosimicrobium cellulans,Corynebacterium argentoratense,Clostridium hiranonis,Corynebacterium pseudogenitalium,Lawsonella clevelandensis,Anaerobiospirillum thomasii,Massiliomicrobiota timonensis,Bifidobacterium pseudocatenulatum,Phascolarctobacterium sp CAG 266,Corynebacterium pyruviciproducens,Desulfovibrio fairfieldensis,Corynebacterium tuberculostearicum,Propionimicrobium lymphophilum,Phascolarctobacterium succinatutens,Corynebacterium pseudodiphtheriticum,Erysipelatoclostridium ramosum,Propionibacterium freudenreichii,Lachnospiraceae bacterium oral taxon 096,Clostridiales bacterium CHKCI006,Clostridiales bacterium 1 7 47FAA,Bacteroides coagulans,Candidatus Stoquefichus sp KLE1796,Pseudopropionibacterium propionicum,Blastocystis sp subtype 1,Firmicutes bacterium CAG 94,Firmicutes bacterium CAG 95,Firmicutes bacterium CAG 83,Firmicutes bacterium CAG 110,Firmicutes bacterium CAG 646,Firmicutes bacterium CAG 424,Firmicutes bacterium CAG 145,Eubacterium sulci,Eubacterium brachy,Eubacterium infirmum,Proteobacteria bacterium CAG 139,Candidatus Gastranaerophilales bacterium
SRR7351628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2102838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1518694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5608733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7351629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002109,0,0,2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14e-05,0,0,0,0,0,0.1831914,0,0,0,0,0,0,0,0,0,0,0,0,0.2911819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5065581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7351630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015043,0,0.0055379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026293,0,0,0,0,0,0,0,0,0,0.0001716,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349137,0,0,0,0,0,0,0,0,0,0,0,0,7.74e-05,0,0,0.0010582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44e-05,0,0,0,0,0,0.1368454,0,0,0,0,0,0,0,0,0,0,0,0,0.0657464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7455365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7351631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004505,0,0,0,0.0253281,0,0,0,0,0.0002506,0,0,0,0,0,0,0,0,0,0,0,0.0002146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086184,0,0,0.0007035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9597597,0,0,0,0,0,0,2.02e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7351632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003515,0,0.002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063026,0,0,0,0.1881541,0,0,0,0,0.0022435,0,0,0,0,0,0,0,0,0,0,0.0062478,0.0167302,0,0,0,0,0,0,6.35e-05,0,0,0,0,0,0.065934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33e-05,0,0,0,0,0,0,0,0.6167976,0,0,0,0.0026663,0,0,0,0.024628,0,0,0.0008273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7351633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9179432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696805,0,0,0,0,8.16e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
